transaction_id,transaction_date,year,quarter,month,month_name,customer_id,branch,customer_segment,product_category,product_name,membership_plan,sales_channel,payment_method,campaign,quantity,unit_price_gbp,discount_pct,gross_revenue_gbp,discount_amount_gbp,net_revenue_gbp,estimated_cost_gbp,profit_gbp,is_recurring_payment
TXN-BCCD15D88040490082C881E32FD8E3EC,2021-03-19,2021,Q1,3,March,CUST-BDF60540C29547188D6D5C26340B3767,City Centre,General,Membership,Student Membership,Student Monthly,Front Desk,Direct Debit,No Campaign,1,37.76,0.0,37.76,0.0,37.76,41.86,-4.1,True
TXN-2F2DC399492C4802A19C8FD834F5D644,2021-03-20,2021,Q1,3,March,CUST-B70EC831AC0B43C2B8B3C0F76D122176,Northside,Student,Joining Fee,Joining Fee,Not Applicable,Corporate Partner,,No Campaign,1,33.64,0.0,33.64,0.0,33.64,33.39,0.25,False
TXN-AD21029E05A7472D89ABB59963B753BB,2021-03-20,2021,Q1,3,March,CUST-CB52206876D948F4A44FD208FAF8640D,Northside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,No Campaign,1,72.23,0.03,72.23,2.17,70.06,49.53,20.53,True
TXN-0388C74E187949349DC93ADFFEE91351,2021-03-21,2021,Q1,3,March,CUST-E1E94E7518124399BCF5F1064825D995,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,53.74,0.0,53.74,0.0,53.74,46.78,6.96,True
TXN-2EE6D512C76E4E21867330BEFF8D30AC,2021-03-21,2021,Q1,3,March,CUST-3F503F722E6840CAA943C15E882906C2,Northside,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,No Campaign,1,16.88,0.0,16.88,0.0,16.88,32.62,-15.74,True
TXN-7D7ECF4D6A064F18BC49270BD70A10D9,2021-03-22,2021,Q1,3,March,CUST-910B728573CD4981AD9CD1D28F32CE83,City Centre,Student,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Card,No Campaign,1,17.67,0.0,17.67,0.0,17.67,37.13,-19.46,False
TXN-B782AC238F804751B28BD9D355E51D7A,2021-03-22,2021,Q1,3,March,CUST-8F1F4057E7494F079AEFEF5A8F53311A,Northside,Family,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Digital Wallet,No Campaign,1,71.08,0.03,71.08,2.13,68.95,49.1,19.85,False
TXN-E5D7F8798EA640BB97B3F849267F63DF,2021-03-22,2021,Q1,3,March,CUST-C88E5317A4164DCBB1A456C9DEABB5FF,Riverside,Young Professional,Membership,Annual Premium Membership,Premium Annual,Website,Card,Referral Programme,1,735.27,0.1,735.27,73.53,661.74,228.01,433.73,False
TXN-9EB6F27A08EF4C44B03924D690FCBD04,2021-03-23,2021,Q1,3,March,CUST-281B83D873FF41889C49F129C0AA9896,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Direct Debit,No Campaign,1,52.31,0.05,52.31,2.62,49.69,46.32,3.37,True
TXN-549B13D93C3C444A8BD25CA5B65B6F6F,2021-03-24,2021,Q1,3,March,CUST-1D15B5447E7B4EFD8F62B0D4D9A5AAE2,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,No Campaign,1,76.45,0.0,76.45,0.0,76.45,54.61,21.84,True
TXN-0707BF4DFC1841E2985B5C8E20F4D240,2021-03-25,2021,Q1,3,March,CUST-3FE8366C568A453E93CAEE17048F22FC,City Centre,Family,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,No Campaign,1,49.6,0.0,49.6,0.0,49.6,54.67,-5.07,False
TXN-B4F813D361F946978761576BFE56000A,2021-03-25,2021,Q1,3,March,CUST-A41F7277F72D4988AF4FDE15E350ABD1,Riverside,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,No Campaign,1,17.25,0.0,17.25,0.0,17.25,34.57,-17.32,True
TXN-DDBBED70BACD41C891DEFDC328E50F8A,2021-03-26,2021,Q1,3,March,CUST-02818191CD3C45609156A03F68062E1A,City Centre,Young Professional,Membership,Annual Premium Membership,Premium Annual,Front Desk,Card,No Campaign,1,764.26,0.0,764.26,0.0,764.26,226.74,537.52,False
TXN-EF332EC73ED24760808B22EEB01861C2,2021-03-26,2021,Q1,3,March,CUST-238B193CFDFE4C37BC139EA57BA2F41E,City Centre,Young Professional,Supplement,Protein Powder,Not Applicable,Front Desk,Direct Debit,No Campaign,1,37.84,0.0,37.84,0.0,37.84,57.42,-19.58,False
TXN-5123AF44865F41D2AF1185DD5EA83B21,2021-03-27,2021,Q1,3,March,CUST-080D56E6EBE1428CB2447DC3F652CE14,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,51.82,0.03,51.82,1.55,50.27,45.89,4.38,True
TXN-9B39A5712172447B94C5A56B5CCF676A,2021-03-28,2021,Q1,3,March,CUST-9C82C095D7A54845A7DE34B1FFE9E442,City Centre,Senior,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,Referral Programme,1,572.56,0.05,572.56,28.63,543.93,176.22,367.71,True
TXN-C4C8A8305EF84FF7BCE63857E6E39FD6,2021-03-29,2021,Q1,3,March,CUST-99E4E777C2A1430DA01A09BF7CF8B3C6,Northside,Young Professional,Membership,Annual Premium Membership,Premium Annual,Front Desk,Cash,No Campaign,1,724.82,0.05,724.82,36.24,688.58,223.45,465.13,False
TXN-3C01C4EA466149ED927D2742B39B4894,2021-03-31,2021,Q1,3,March,CUST-DC7B0CB33E044E66A1DE485C847B1279,City Centre,Senior,Membership,Annual Basic Membership,Basic Annual,Front Desk,Card,No Campaign,1,520.74,0.0,520.74,0.0,520.74,150.45,370.29,False
TXN-5C3B0DC8A0E34607BCEA728B3B6876CD,2021-03-31,2021,Q1,3,March,CUST-5F064D72DB0B4EDB8A1FD239C0DF3125,City Centre,Young Professional,Group Class,Yoga Class,Not Applicable,Website,Card,Referral Programme,2,14.24,0.05,28.48,1.42,27.06,43.88,-16.82,False
TXN-9F3FD83B6B01433088B96DDF92D93EE0,2021-03-31,2021,Q1,3,March,CUST-8EAC8148441A4ACFA9DCC3FB6056B42C,Riverside,General,Group Class,HIIT Class,Not Applicable,Mobile App,Card,Referral Programme,1,17.18,0.08,17.18,1.37,15.81,38.01,-22.2,False
TXN-F17654879C2843B9AD496893E7A16A91,2021-03-31,2021,Q1,3,March,CUST-E40A166F43AE4BA1BF8E066F55A9B956,City Centre,Corporate,Group Class,Yoga Class,Not Applicable,Mobile App,Card,No Campaign,1,14.17,0.0,14.17,0.0,14.17,39.32,-25.15,False
TXN-52C9407175034ECDACAE17BB39668FEE,2021-04-02,2021,Q2,4,April,CUST-A9D128C0CC6E4C41811F11BD49646F3C,Northside,Student,Membership,Student Membership,Student Monthly,Website,Direct Debit,No Campaign,1,36.01,0.05,36.01,1.8,34.21,37.34,-3.13,True
TXN-5C615A2162F4441A90AC113E3F73E209,2021-04-02,2021,Q2,4,April,CUST-302B080315C14456A23B8AAC44AD2361,Riverside,General,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,No Campaign,1,17.01,0.03,17.01,0.51,16.5,34.5,-18.0,True
TXN-8BF4C23B40DF49F8A4369F34186EBCE4,2021-04-03,2021,Q2,4,April,CUST-B4E67CE6CAA044BB998AD551DF6866D1,Riverside,Student,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,51.66,0.0,51.66,0.0,51.66,43.11,8.55,True
TXN-50F33D3D489F4D23B7834E1F58F38DC3,2021-04-04,2021,Q2,4,April,CUST-DD46EDF0F6D046A585B9A66E74EE60F1,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,Corporate Wellness,1,537.9,0.1,537.9,53.79,484.11,161.78,322.33,False
TXN-EAC67E8A74B64BA0BA47BFFFA7B7F809,2021-04-04,2021,Q2,4,April,CUST-FC749E41FC284F58AC0F2BB59B32C54D,City Centre,General,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Digital Wallet,No Campaign,1,17.49,0.0,17.49,0.0,17.49,37.29,-19.8,False
TXN-6DB334350C9A4DA381E21E29231FCC9F,2021-04-05,2021,Q2,4,April,CUST-FF0BCADF41C0425CAF624D11874B28F6,City Centre,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Card,Referral Programme,1,17.8,0.05,17.8,0.89,16.91,37.14,-20.23,True
TXN-6F1F83C6290740899294B7B45C9FA259,2021-04-05,2021,Q2,4,April,CUST-8DDB23E19E7146F2B29B52FF16CF1E14,Riverside,Corporate,Merchandise,Gym T-Shirt,Not Applicable,Website,Card,Corporate Wellness,2,24.83,0.1,49.66,4.97,44.69,59.59,-14.9,False
TXN-9E1BEE6533DA4854AD225626F2E62086,2021-04-06,2021,Q2,4,April,CUST-097FF90DAEDA47E98E5DE77CE734E23A,City Centre,Young Professional,Membership,Annual Premium Membership,Premium Annual,Website,Card,No Campaign,1,758.57,0.0,758.57,0.0,758.57,236.56,522.01,False
TXN-694C4D6D8068469FBD1F5B6AA0E7AED7,2021-04-07,2021,Q2,4,April,CUST-6314B8B604B44BE0A95AE4C5CE04698A,City Centre,Student,Personal Training,10-Session Personal Training Package,Not Applicable,Website,Card,No Campaign,1,430.68,0.0,430.68,0.0,430.68,202.91,227.77,False
TXN-4475AE2842F8440C804F3E52ED327175,2021-04-08,2021,Q2,4,April,CUST-43409C44804C4EA2845CEDBB82D9231C,City Centre,Young Professional,Supplement,Protein Powder,Not Applicable,Front Desk,Card,No Campaign,1,38.02,0.0,38.02,0.0,38.02,57.85,-19.83,False
TXN-44A48702C8EB4F8E87E32FB6855B7400,2021-04-08,2021,Q2,4,April,CUST-FE8A6CC3A4C040889DC09EA005B6C9A3,Northside,Senior,Membership,Monthly Basic Membership,Basic Monthly,Website,Digital Wallet,No Campaign,1,49.47,0.03,49.47,1.48,47.99,40.92,7.07,True
TXN-EE87CF18B1794B59BB66510839FB1CB1,2021-04-08,2021,Q2,4,April,CUST-0788772035B34EA3B3CF78318E81D124,City Centre,Student,Supplement,Energy Drink,Not Applicable,Website,Card,No Campaign,3,4.16,0.05,12.48,0.62,11.86,41.91,-30.05,False
TXN-8F6C26FD448E4354B7C6E837FE37D49E,2021-04-09,2021,Q2,4,April,CUST-D6B03057006F4B4AA9572B86D8000798,Northside,Student,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Direct Debit,No Campaign,1,50.45,0.0,50.45,0.0,50.45,41.19,9.26,True
TXN-DC457C2713C24A469D3DF350484E0DC0,2021-04-11,2021,Q2,4,April,CUST-89D8578DCA2044BEB01725506D25335D,City Centre,Young Professional,Supplement,Energy Drink,Not Applicable,Front Desk,Card,No Campaign,2,4.08,0.05,8.16,0.41,7.75,39.37,-31.62,False
TXN-1F508ABA600A44368C3BE5C32ECD0EBA,2021-04-12,2021,Q2,4,April,CUST-9FDF329431314CEEBFCDC0555F2E4F59,City Centre,General,Personal Training,Single Personal Training Session,Not Applicable,Telephone,Digital Wallet,No Campaign,1,48.4,0.05,48.4,2.42,45.98,53.35,-7.37,False
TXN-793F05D5076048099BBD68BF671BE877,2021-04-12,2021,Q2,4,April,CUST-D0539961C1134F00A1396C5CEA290DE7,Riverside,Corporate,Group Class,Spin Class,Not Applicable,Mobile App,Card,Corporate Wellness,1,15.76,0.1,15.76,1.58,14.18,37.7,-23.52,False
TXN-BCB84B7EA6024D3FB151B7BB0784C5C2,2021-04-12,2021,Q2,4,April,CUST-E7CCDE1F2ABF40E49FD9951D34107336,Riverside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Website,Digital Wallet,Referral Programme,1,48.25,0.1,48.25,4.83,43.42,50.89,-7.47,False
TXN-340D8D18A30248FFAD0B54BC8372A0B2,2021-04-13,2021,Q2,4,April,CUST-D78D8F0CC09F4AF2971B24A6B07B47DF,City Centre,Young Professional,Personal Training,10-Session Personal Training Package,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,427.99,0.05,427.99,21.4,406.59,194.35,212.24,False
TXN-67E38752531248208E8880FE42576990,2021-04-13,2021,Q2,4,April,CUST-EF5D080A1285489FA36AD0A64BD6DC4C,Northside,Senior,Supplement,Protein Powder,Not Applicable,Telephone,Card,,1,35.0,0.0,35.0,0.0,35.0,51.79,-16.79,False
TXN-6E330B5A112B41EC931CD9F1C5D55D08,2021-04-13,2021,Q2,4,April,CUST-ABED474474EC478F82FA8D998AF1954E,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Direct Debit,Corporate Wellness,1,557.95,0.1,557.95,55.8,502.15,164.36,337.79,True
TXN-009A2D5FC7FE43CFA2414F0FBC778AB2,2021-04-14,2021,Q2,4,April,CUST-5731D4484B17437A9D5F6CEE81E9892B,City Centre,General,Group Class,Yoga Class,Not Applicable,Website,Digital Wallet,No Campaign,2,13.86,0.03,27.72,0.83,26.89,44.33,-17.44,False
TXN-C15CC3CBBCB04A07B0F6F369E2A328CB,2021-04-14,2021,Q2,4,April,CUST-AA42079741234103BBBD23AA263C2BFF,Riverside,Family,Group Class,Yoga Class,Not Applicable,Corporate Partner,Card,No Campaign,2,13.74,0.0,27.48,0.0,27.48,41.49,-14.01,False
TXN-033457D185564F97A2BF416B8BF7558A,2021-04-15,2021,Q2,4,April,CUST-C0D6CE4F0FC94C68B6F82DBEC1A9CC12,Northside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,No Campaign,1,46.1,0.05,46.1,2.31,43.79,49.11,-5.32,False
TXN-2284E21897FE4953A2497B45114B8ADF,2021-04-15,2021,Q2,4,April,CUST-AC6EBCD21B034B4A82642CACEACBBCD6,City Centre,Corporate,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,52.48,0.0,52.48,0.0,52.48,45.83,6.65,True
TXN-49C3F92F798F4021A00570890EA239F6,2021-04-15,2021,Q2,4,April,CUST-5715728F13364C958C49BA7A48DD57D2,City Centre,Young Professional,Supplement,Protein Powder,Not Applicable,Front Desk,Card,No Campaign,1,37.45,0.0,37.45,0.0,37.45,57.0,-19.55,False
TXN-95AD3814AE0C492CA3ECA4BF754B385E,2021-04-15,2021,Q2,4,April,CUST-4729534A398E46AFB524E1CE6301B60C,Northside,General,Joining Fee,Joining Fee,Not Applicable,Front Desk,Card,No Campaign,1,32.61,0.05,32.61,1.63,30.98,33.47,-2.49,False
TXN-B5C7D85FEC88446FAEB65E8E88C841F3,2021-04-15,2021,Q2,4,April,CUST-9E2C4B059ED94BD6BE634B3E7D991BBD,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,No Campaign,1,552.88,0.0,552.88,0.0,552.88,167.12,385.76,True
TXN-D1EB07DEF1D946E4AC5850693A665F2C,2021-04-17,2021,Q2,4,April,CUST-5FBEF85D156C44A08BDD982D9815567F,Riverside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Website,Direct Debit,No Campaign,1,73.45,0.0,73.45,0.0,73.45,52.3,21.15,True
TXN-A9DA6317A15F4C6A985B0038915601FD,2021-04-18,2021,Q2,4,April,CUST-2E7D3B2C31774AE6A026B5F35A1B2CB3,City Centre,Student,Membership,Student Membership,Student Monthly,Corporate Partner,Direct Debit,No Campaign,1,37.73,0.05,37.73,1.89,35.84,42.29,-6.45,True
TXN-03F42FC0049C48CE8252C742B5F73055,2021-04-19,2021,Q2,4,April,CUST-302B080315C14456A23B8AAC44AD2361,Riverside,General,Online Fitness,Online Fitness Subscription,Online Monthly,Telephone,Direct Debit,No Campaign,1,17.14,0.0,17.14,0.0,17.14,34.58,-17.44,True
TXN-11ABC5F207914DC787546277EA8B194C,2021-04-20,2021,Q2,4,April,CUST-F4CEAF85BF3B4FB79B1E3C09B2EE6691,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,No Campaign,1,77.74,0.05,77.74,3.89,73.85,55.75,18.1,True
TXN-30870455ACFE4BB18A45193CC1C1F661,2021-04-20,2021,Q2,4,April,CUST-44D2F64F6D204ADD94253316CB617592,Riverside,General,Group Class,Yoga Class,Not Applicable,Telephone,Card,No Campaign,1,13.74,0.0,13.74,0.0,13.74,36.76,-23.02,False
TXN-B1B722AD4AAA4C4A84E3AA738C2EE8C8,2021-04-20,2021,Q2,4,April,CUST-0DAF4C7C98964208B341EF7F979FFDE4,City Centre,General,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,No Campaign,1,17.29,0.0,17.29,0.0,17.29,37.16,-19.87,True
TXN-DA8BB919BBC843FBB8D36D4319021392,2021-04-20,2021,Q2,4,April,CUST-92C27C7B11704FBB870A61DDAF564ABB,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,Referral Programme,1,52.81,0.08,52.81,4.22,48.59,46.07,2.52,True
TXN-3FF4FEBD5EFF465D94461CCA49E8435F,2021-04-21,2021,Q2,4,April,CUST-90BA44D39E6E439B97929BD2A1C0D477,Northside,Young Professional,Joining Fee,Joining Fee,Not Applicable,Mobile App,Cash,No Campaign,1,33.63,0.0,33.63,0.0,33.63,33.33,0.3,False
TXN-B970C373381E402EA90372BB669DE34E,2021-04-22,2021,Q2,4,April,CUST-47AFE5324B284CE6B3394CB4A5D1B2E7,Northside,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,Referral Programme,1,16.79,0.05,16.79,0.84,15.95,32.67,-16.72,True
TXN-F73BC4790706414CB6A7CFD4A381F695,2021-04-25,2021,Q2,4,April,CUST-CF31CB59EB1F4866A8A9B34B6516018C,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Website,Card,Corporate Wellness,1,559.9,0.1,559.9,55.99,503.91,172.6,331.31,True
TXN-35F9B59991944F82BF08458B8924BF17,2021-04-26,2021,Q2,4,April,CUST-E37A0727EC59452693707F08F910D675,City Centre,Student,Group Class,Spin Class,Not Applicable,Website,Card,No Campaign,1,16.2,0.0,16.2,0.0,16.2,40.07,-23.87,False
TXN-4830BC7FD91E45C693BF9FB832787029,2021-04-26,2021,Q2,4,April,CUST-25E016E75FF64FA797B7B0AD75439312,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,Referral Programme,1,52.35,0.08,52.35,4.19,48.16,46.31,1.85,True
TXN-3976C3C661744A42BA6157741E0BE42B,2021-04-27,2021,Q2,4,April,CUST-0BC24A9B15014F3598C0B9F0D2BBE8EE,City Centre,Student,Membership,Student Membership,Student Monthly,Front Desk,Card,No Campaign,1,37.19,0.05,37.19,1.86,35.33,41.89,-6.56,True
TXN-C1CAC733E46841468B5688FC502F3267,2021-04-27,2021,Q2,4,April,CUST-0DB45232999044DA86507837CBC857BC,Northside,Young Professional,Group Class,Yoga Class,Not Applicable,Website,Digital Wallet,No Campaign,1,13.51,0.0,13.51,0.0,13.51,34.49,-20.98,False
TXN-C3EDE718086C4E8CB992B39E39658748,2021-04-27,2021,Q2,4,April,CUST-1470F842B6344EA18D12A8CA57D3BCCD,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,51.86,0.0,51.86,0.0,51.86,45.59,6.27,True
TXN-61214FBF89AC41E3B0475BBE5EAE0EB2,2021-04-28,2021,Q2,4,April,CUST-59DCA67AED0D4987970F1DBCBAAF7773,Northside,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,Referral Programme,1,16.26,0.05,16.26,0.81,15.45,32.57,-17.12,True
TXN-85EEC34D4BB1401A8578179E384EEB73,2021-04-28,2021,Q2,4,April,CUST-7F23F0568A4B4753AC62FAEF743E8AFE,Northside,General,Supplement,Energy Drink,Not Applicable,Mobile App,Card,No Campaign,1,3.81,0.0,3.81,0.0,3.81,32.28,-28.47,False
TXN-BC8A46F09698477693AABA56BF4F85E2,2021-04-28,2021,Q2,4,April,CUST-D814DE75FF65417AAD48A2E9182331A7,Northside,Family,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,No Campaign,2,46.52,0.0,93.04,0.0,93.04,66.29,26.75,False
TXN-B3E4933239064E328AF78A47F5157175,2021-05-01,2021,Q2,5,May,CUST-9F07C2540697410C9AAD2ECC5E3B13F2,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,No Campaign,1,75.6,0.0,75.6,0.0,75.6,30.69,44.91,True
TXN-56A9A8FB73E84030A2ECDEBF27EDB293,2021-05-03,2021,Q2,5,May,CUST-DA9A0D84C7274EE0B1CB7682D892FBA3,City Centre,Senior,Membership,Annual Basic Membership,Basic Annual,Corporate Partner,Bank Transfer,Referral Programme,1,528.82,0.05,528.82,26.44,502.38,134.15,368.23,False
TXN-5956B23CFC834F80B3C5E138149577F2,2021-05-03,2021,Q2,5,May,CUST-C521FAA16C7D485ABF8F8FF51F084866,City Centre,Young Professional,Membership,Student Membership,Student Monthly,Website,Direct Debit,No Campaign,1,37.18,0.0,37.18,0.0,37.18,18.0,19.18,True
TXN-C13CF920D0DA447E8FE68F1B073DC18E,2021-05-03,2021,Q2,5,May,CUST-B5D1B7FF73154ABFBA3D483852F9CEAB,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,52.25,0.0,52.25,0.0,52.25,22.36,29.89,True
TXN-FC510A1EE6514A6896CC3C4D755DA1A8,2021-05-03,2021,Q2,5,May,CUST-EB812E0CD1DE436AB1E1407474A92E5B,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Digital Wallet,Referral Programme,1,53.76,0.08,53.76,4.3,49.46,22.66,26.8,True
TXN-5E374F9EBADE4DC399ED21804A94B825,2021-05-04,2021,Q2,5,May,CUST-EEC2A42DCE004A9FA8C0C0062C25BCEC,Northside,Family,Membership,Annual Basic Membership,Basic Annual,Mobile App,Direct Debit,No Campaign,1,499.09,0.05,499.09,24.95,474.14,120.16,353.98,False
TXN-BC0B23B8D7E0428CA475C015F50C5B8A,2021-05-04,2021,Q2,5,May,CUST-AABFB3A3043449BC83B5E2B85852515E,Northside,General,Group Class,Spin Class,Not Applicable,Website,Digital Wallet,No Campaign,1,15.21,0.0,15.21,0.0,15.21,14.6,0.61,False
TXN-5B40F8FD42BE4F8881E8EDD306CCE863,2021-05-05,2021,Q2,5,May,CUST-37A17A741A804989846B061362BF24D1,City Centre,General,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,No Campaign,1,429.08,0.03,429.08,12.87,416.21,170.5,245.71,False
TXN-D64C1BC5EB3D497E88D75B4724E284BD,2021-05-06,2021,Q2,5,May,CUST-76AF80EEF727469E88233E6C1BA7AC5C,City Centre,Family,Supplement,Protein Powder,Not Applicable,Mobile App,Digital Wallet,No Campaign,2,37.81,0.0,75.62,0.0,75.62,56.64,18.98,False
TXN-30BD45015E8945B0891F90DE02C3A539,2021-05-07,2021,Q2,5,May,CUST-2F037217AC474C0DA6A5F353FF3955AB,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Website,Card,No Campaign,1,52.11,0.0,52.11,0.0,52.11,22.09,30.02,True
TXN-81F32640D34441FB97F3A8F7F1425D6A,2021-05-07,2021,Q2,5,May,CUST-85EAFD261AFF461BB387A038B8A02EC0,Riverside,General,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,No Campaign,1,74.28,0.0,74.28,0.0,74.28,30.82,43.46,True
TXN-DAB0DBEF6E514F62B00EDC657418B227,2021-05-07,2021,Q2,5,May,CUST-58400B907BF64AEDB506B96C747B6AE9,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,52.92,0.0,52.92,0.0,52.92,22.35,30.57,True
TXN-727FEF6B50824494934FE49851C8D9F5,2021-05-08,2021,Q2,5,May,CUST-8B09581D8F4D4854910C2F571E73B3F0,City Centre,Student,Joining Fee,Joining Fee,Not Applicable,Website,Digital Wallet,No Campaign,1,34.53,0.0,34.53,0.0,34.53,14.32,20.21,False
TXN-3AE4259006AD48009652C6D17081CBDD,2021-05-10,2021,Q2,5,May,CUST-F64E9E038CCD421989C2A14DE74FECC5,City Centre,Family,Supplement,Energy Drink,Not Applicable,Front Desk,Card,No Campaign,3,4.06,0.0,12.18,0.0,12.18,11.69,0.49,False
TXN-84281E2F2F1A469193DC2DE2A4A3A998,2021-05-10,2021,Q2,5,May,CUST-127751E6F8B34796B409CA41EEE7A0AC,Northside,Student,Membership,Student Membership,Student Monthly,Website,Direct Debit,Referral Programme,1,35.35,0.05,35.35,1.77,33.58,16.33,17.25,True
TXN-F92BE3646CE44ECE9AEDD4426C61A052,2021-05-10,2021,Q2,5,May,CUST-8AE7794FB3D54C0E99F9BBB89A4C6461,Northside,Corporate,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Cash,Corporate Wellness,1,393.55,0.12,393.55,47.23,346.32,160.76,185.56,False
TXN-5DD90BAA13F74B27BCBA8ACADF09765A,2021-05-11,2021,Q2,5,May,CUST-8D7D86066F4041028A30D90833B2EDEA,City Centre,Corporate,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,53.63,0.0,53.63,0.0,53.63,22.35,31.28,True
TXN-FC3C16270B7741559A798EAE6C8F6933,2021-05-11,2021,Q2,5,May,CUST-FD2DE7A55DC44E89BA0C88770DDC1DD1,Northside,General,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,71.28,0.0,71.28,0.0,71.28,28.29,42.99,True
TXN-9F75780C26C549C5B383ABA2B6BDB9A4,2021-05-12,2021,Q2,5,May,CUST-EABE31F5337648D48D0C29B33038112B,City Centre,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Card,No Campaign,1,17.53,0.03,17.53,0.53,17.0,13.36,3.64,False
TXN-A2DB4696EF6B44F082ABAD1A240D6877,2021-05-12,2021,Q2,5,May,CUST-91A28767220B4C4E90B9EA2E5C66290D,City Centre,Student,Membership,Student Membership,Student Monthly,Telephone,Card,Referral Programme,1,37.12,0.1,37.12,3.71,33.41,17.97,15.44,True
